0.0 	0.9999989989994165	
0.1 	0.9948659045978623	
0.2 	0.9800172352499632	
0.3 	0.9561674349715276	
0.4 	0.9244138176769816	
0.5 	0.8861284345213701	
0.6 	0.842845998221655	
0.7 	0.7961703976035949	
0.8 	0.74771308013239	
0.9 	0.6990648079896763	
1.0 	0.6517917746637784	
1.1 	0.6074398298916308	
1.2 	0.5675264842243111	
1.3 	0.533498188967565	
1.4 	0.5066293984532995	
1.5 	0.48784120424908267	
1.6 	0.4774236761010214	
1.7 	0.4746603828909859	
1.8 	0.47737669440797553	
1.9 	0.4814623363621811	
2.0 	0.4804463634357276	
2.1 	0.4652203561419997	
2.2 	0.42400560368263934	
2.3 	0.34263896389828735	
2.4 	0.20521246848879723	
2.5 	-0.00494881582582457	
2.6 	-0.3040374235747369	
2.7 	-0.706351713002254	
2.8 	-1.2228576180763497	
2.9 	-1.8598686633159258	
3.0 	-2.617980371533459	
3.1 	-3.49137161814106	
3.2 	-4.467549876529643	
3.3 	-5.527572866946646	
3.4 	-6.646729993218998	
3.5 	-7.795618947341014	
3.6 	-8.941513430525296	
3.7 	-10.049894729999236	
3.8 	-11.08601826669754	
3.9 	-12.016406789030816	
4.0 	-12.81019928803152	
4.1 	-13.440328602072304	
4.2 	-13.884538640989023	
4.3 	-14.126273526063482	
4.4 	-14.155470040421351	
4.5 	-13.96926233093375	
4.6 	-13.572570124512973	
4.7 	-12.978498428214497	
4.8 	-12.208438009581377	
4.9 	-11.291730893399183	
5.0 	-10.264760755426428	
5.1 	-9.169349767784759	
5.2 	-8.05039470986381	
5.3 	-6.95275687271647	
5.4 	-5.9175287608873255	
5.5 	-4.977925576914278	
5.6 	-4.155173371296597	
5.7 	-3.4548652404924227	
5.8 	-2.864307249406381	
5.9 	-2.351356464807888	
6.0 	-1.8651544759741625	
6.1 	-1.338984916180405	
6.2 	-0.6952511135002588	
6.3 	0.14769004434313682	
6.4 	1.2673535482517062	
6.5 	2.7283334452968706	
6.6 	4.573745530826583	
6.7 	6.817793660186337	
6.8 	9.440275851801346	
6.9 	12.383672645154345	
7.0 	15.553203433128996	
7.1 	18.819928760236316	
7.2 	22.026660128367475	
7.3 	24.996160372965782	
7.4 	27.54092014658455	
7.5 	29.47370968575426	
7.6 	30.61813964568805	
7.7 	30.818606004106012	
7.8 	29.949205065923522	
7.9 	27.92143349810559	
8.0 	24.690679197004997	
8.1 	20.26161417934653	
8.2 	14.692592164016977	
8.3 	8.099028274328543	
8.4 	0.65552076302933	
8.5 	-7.403786744404101	
8.6 	-15.787344080554256	
8.7 	-24.151722923057694	
8.8 	-32.1114103778147	
8.9 	-39.25352252952088	
9.0 	-45.15764606147875	
9.1 	-49.42036585491062	
9.2 	-51.68324925111886	
9.3 	-51.66224048858786	
9.4 	-49.175706850995645	
9.5 	-44.16791382883717	
9.6 	-36.724614489142596	
9.7 	-27.077798869243914	
9.8 	-15.597479177399915	
9.9 	-2.7696282734285447	
10.0 	10.8390872733984	
10.1 	24.627518996847794	
10.2 	38.013436561268776	
10.3 	50.489205053100775	
10.4 	61.67420106099887	
10.5 	71.35844871014343	
10.6 	79.53265612593948	
10.7 	86.40114482812335	
10.8 	92.37592628738902	
10.9 	98.05215205925536	
11.0 	104.16706609946102	
