0.0 	0.9999989989994165	
0.1 	0.9948526956998688	
0.2 	0.9798156868041362	
0.3 	0.9551862898475716	
0.4 	0.9214484841904275	
0.5 	0.8792562387046419	
0.6 	0.8294135905844706	
0.7 	0.7728520966149077	
0.8 	0.7106072958316669	
0.9 	0.6437956117177648	
1.0 	0.5735927263439373	
1.1 	0.5012139510134158	
1.2 	0.42789658755423854	
1.3 	0.35488381222871396	
1.4 	0.283409296932616	
1.5 	0.21468165956822038	
1.6 	0.14986792184691985	
1.7 	0.09007542618212595	
1.8 	0.03633206950182372	
1.9 	-0.010434825478377582	
2.0 	-0.049420246000981445	
2.1 	-0.07996274647753453	
2.2 	-0.10156397304606232	
2.3 	-0.1139052203421387	
2.4 	-0.11685998339453506	
2.5 	-0.11050180376216101	
2.6 	-0.09510711815868171	
2.7 	-0.07115322275721946	
2.8 	-0.039311792769058634	
2.9 	-0.00043858723767201265	
3.0 	0.044440006352780004	
3.1 	0.09414306993344296	
3.2 	0.14735363823371161	
3.3 	0.2026396308821471	
3.4 	0.2584775960720617	
3.5 	0.3132798275041749	
3.6 	0.36542544881288724	
3.7 	0.4132958879452047	
3.8 	0.4553147862337227	
3.9 	0.48999183973323496	
4.0 	0.5159694241463793	
4.1 	0.5320702030473251	
4.2 	0.5373433643528774	
4.3 	0.5311067662271032	
4.4 	0.5129821712694423	
4.5 	0.4829209416949266	
4.6 	0.44121805113438906	
4.7 	0.38851299218248747	
4.8 	0.3257770403455037	
4.9 	0.25428727071075724	
5.0 	0.175588604353509	
5.1 	0.09144588953434582	
5.2 	0.0037885263632989625	
5.3 	-0.08534961313793325	
5.4 	-0.17389223122500072	
5.5 	-0.2597821089318505	
5.6 	-0.3410399407551731	
5.7 	-0.41581881912023383	
5.8 	-0.4824531235865006	
5.9 	-0.5395009280617005	
6.0 	-0.5857792824388676	
6.1 	-0.6203918471416435	
6.2 	-0.6427483856981304	
6.3 	-0.6525756021112162	
6.4 	-0.6499188101792334	
6.5 	-0.6351340038949358	
6.6 	-0.6088701094594622	
6.7 	-0.5720415616854186	
6.8 	-0.5257918489833753	
6.9 	-0.47144926663181613	
7.0 	-0.4104767350504693	
7.1 	-0.34441808970613585	
7.2 	-0.27484364232976727	
7.3 	-0.20329797428214483	
7.4 	-0.13125280581496174	
7.5 	-0.06006738150879358	
7.6 	0.009041844175885933	
7.7 	0.07502127491513506	
7.8 	0.13698996688549864	
7.9 	0.1942400096487652	
8.0 	0.246229100018253	
8.1 	0.29256743167806365	
8.2 	0.33300125480128834	
8.3 	0.3673953936754648	
8.4 	0.39571667664213445	
8.5 	0.4180196990219878	
8.6 	0.43443569914818525	
8.7 	0.4451646829868281	
8.8 	0.4504703798078562	
8.9 	0.45067722339269684	
9.0 	0.4461683704527485	
9.1 	0.43738379219831097	
9.2 	0.4248176718888604	
9.3 	0.40901464805962956	
9.4 	0.3905647820190045	
9.5 	0.37009742120992656	
9.6 	0.3482743140648657	
9.7 	0.32578237065279386	
9.8 	0.30332635354986004	
9.9 	0.2816215552514976	
10.0 	0.2613862296742914	
10.1 	0.24333326938219615	
10.2 	0.22816043201584316	
10.3 	0.21653838028963407	
10.4 	0.209095944785139	
10.5 	0.20640234811745536	
10.6 	0.20894660707418083	
10.7 	0.21711488865720246	
10.8 	0.23116714833321664	
10.9 	0.2512148298281617	
11.0 	0.2772016712771123	
11.1 	0.308889683447771	
11.2 	0.3458521192982313	
11.3 	0.38747475880523813	
11.4 	0.432966146730839	
11.5 	0.481376632563017	
11.6 	0.5316252770317381	
11.7 	0.5825330142569739	
11.8 	0.6328599817750099	
11.9 	0.6813447104060608	
12.0 	0.726742920090432	
12.1 	0.7678639719816672	
12.2 	0.8036035192142733	
12.3 	0.8329714902896964	
12.4 	0.8551151301893443	
12.5 	0.8693373211952506	
12.6 	0.8751107356010216	
12.7 	0.8720884969562884	
12.8 	0.8601119452131732	
12.9 	0.8392158520733234	
13.0 	0.8096310840550043	
13.1 	0.7717843475448292	
13.2 	0.7262943588779485	
13.3 	0.6739636351798145	
13.4 	0.615765142414241	
13.5 	0.5528232741344976	
13.6 	0.4863890388221655	
13.7 	0.417809844314271	
13.8 	0.3484948024617379	
13.9 	0.2798769473555423	
14.0 	0.21337408741608355	
14.1 	0.15035014051961362	
14.2 	0.0920787111965085	
14.3 	0.03971037664780796	
14.4 	-0.005755294338355367	
14.5 	-0.04349248105486414	
14.6 	-0.07286659978749967	
14.7 	-0.09344693040922956	
14.8 	-0.10501500021794158	
14.9 	-0.10756937555563113	
15.0 	-0.10132734728790044	
15.1 	-0.08672367885187346	
15.2 	-0.06440618844483363	
15.3 	-0.035227550992530096	
15.4 	-0.00023242338768334012	
15.5 	0.039361104465491806	
15.6 	0.08218660221466123	
15.7 	0.12676143887670668	
15.8 	0.17152590331768033	
15.9 	0.21488853495688218	
16.0 	0.25527615439005635	
16.1 	0.2911864164637414	
16.2 	0.3212402160535521	
16.3 	0.34423103829610846	
16.4 	0.3591684029410363	
16.5 	0.3653129062468143	
16.6 	0.36220096982645733	
16.7 	0.3496581846875657	
16.8 	0.3278009883841137	
16.9 	0.2970272256660958	
17.0 	0.25799682152561076	
17.1 	0.21160426963057824	
17.2 	0.15894487479769004	
17.3 	0.10127669147198398	
17.4 	0.039979913956212046	
17.5 	-0.023484831802537375	
17.6 	-0.08761818803202803	
17.7 	-0.15092295025646027	
17.8 	-0.21194352825907614	
17.9 	-0.2693034347986918	
18.0 	-0.32174018308839075	
18.1 	-0.36813680775366625	
18.2 	-0.40754902514512775	
18.3 	-0.43922689342872917	
18.4 	-0.46262979430215706	
18.5 	-0.4774336920986898	
18.6 	-0.48352995773547974	
